Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
한화에어로스페이스,012450,75.0,0,50,0,5,0,10,0,0,0,5,0,5,0
대한항공,003490,75.0,0,30,0,0,0,20,5,0,0,10,10,0,0
LIG넥스원,079550,70.0,0,50,10,0,0,0,0,0,0,0,0,10,0
호텔신라,008770,70.0,20,0,10,0,0,40,0,0,0,0,0,0,0
SK케미칼,285130,70.0,30,0,0,0,0,0,0,0,0,20,20,0,0
GKL,114090,70.0,20,10,0,0,0,40,0,0,0,0,0,0,0
한솔케미칼,014680,70.0,30,0,0,0,0,40,0,0,0,0,0,0,0
LS,006260,70.0,0,40,10,5,0,0,5,0,0,0,0,10,0
엔씨소프트,036570,70.0,20,0,0,0,0,0,0,0,0,25,25,0,0
기업은행,024110,70.0,0,20,0,0,0,40,0,0,0,0,0,5,5
우리금융지주,316140,70.0,20,10,0,0,0,40,0,0,0,0,0,0,0
삼양식품,003230,70.0,50,0,0,0,0,20,0,0,0,0,0,0,0
종근당,185750,65.0,0,20,0,0,0,40,0,0,0,5,0,0,0
오뚜기,007310,65.0,0,10,0,5,0,20,0,0,0,0,0,20,10
현대백화점,069960,65.0,10,20,0,5,0,30,0,0,0,0,0,0,0
KCC,002380,65.0,0,30,0,0,0,30,0,0,0,0,0,5,0
현대제철,004020,65.0,0,50,0,10,0,0,5,0,0,0,0,0,0
한미약품,128940,65.0,20,20,0,5,0,0,5,0,0,5,5,5,0
한화오션,042660,65.0,0,50,10,0,0,0,0,0,0,0,0,5,0
한국전력,015760,65.0,0,10,0,0,0,50,0,0,0,5,0,0,0
녹십자홀딩스,005250,65.0,0,20,10,0,0,10,0,20,0,5,0,0,0
iM금융지주,139130,65.0,10,10,0,0,0,20,5,0,0,0,0,10,10
더블유게임즈,192080,65.0,0,0,10,0,0,50,5,0,0,0,0,0,0
삼성생명,032830,65.0,0,20,0,0,0,0,5,0,0,25,15,0,0
SK하이닉스,000660,60.0,0,50,0,5,0,0,0,0,0,5,0,0,0
하이브,352820,60.0,0,20,10,5,0,20,5,0,0,0,0,0,0
롯데쇼핑,023530,60.0,0,10,0,0,0,30,0,10,0,10,0,0,0
키움증권,039490,60.0,0,20,0,0,0,0,0,0,0,25,15,0,0
LG생활건강,051900,60.0,50,0,0,0,0,0,10,0,0,0,0,0,0
SK텔레콤,017670,60.0,0,20,0,5,0,10,0,0,0,0,0,15,10
유한양행,000100,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
아모레퍼시픽홀딩스,002790,60.0,50,0,0,0,0,10,0,0,0,0,0,0,0
한올바이오파마,009420,60.0,10,0,0,0,0,40,0,10,0,0,0,0,0
세방전지,004490,60.0,0,10,0,0,0,50,0,0,0,0,0,0,0
롯데웰푸드,280360,60.0,0,20,0,5,0,10,5,10,0,5,0,5,0
한미사이언스,008930,60.0,20,20,10,0,0,0,0,0,0,10,0,0,0
현대해상,001450,60.0,40,0,0,0,0,20,0,0,0,0,0,0,0
SK이노베이션,096770,55.0,0,30,10,0,0,0,10,0,0,5,0,0,0
삼성SDI,006400,55.0,0,50,0,0,0,0,5,0,0,0,0,0,0
대상,001680,55.0,0,20,0,5,0,0,5,20,0,0,0,5,0
삼성E&A,028050,55.0,10,0,10,0,0,0,5,30,0,0,0,0,0
DL,000210,55.0,0,30,10,5,0,0,10,0,0,0,0,0,0
코스맥스,192820,55.0,0,10,0,0,0,40,0,0,0,0,0,5,0
F&F,383220,50.0,10,20,0,0,0,10,0,0,0,10,0,0,0
CJ대한통운,000120,50.0,10,20,0,0,0,20,0,0,0,0,0,0,0
BGF리테일,282330,50.0,20,10,0,0,0,20,0,0,0,0,0,0,0
한국콜마,161890,50.0,30,10,0,0,0,10,0,0,0,0,0,0,0
효성중공업,298040,50.0,0,40,0,0,0,0,5,0,0,5,0,0,0
메리츠금융지주,138040,50.0,0,20,0,0,0,0,0,0,0,0,0,15,15
LG,003550,50.0,0,40,0,0,0,0,0,0,0,10,0,0,0
포스코인터내셔널,047050,50.0,10,10,0,0,0,20,10,0,0,0,0,0,0
율촌화학,008730,50.0,0,20,0,0,0,0,0,30,0,0,0,0,0
동원시스템즈,014820,50.0,20,20,0,5,0,0,5,0,0,0,0,0,0
동원산업,006040,45.0,0,10,0,0,0,0,15,20,0,0,0,0,0
NH투자증권,005940,45.0,10,10,0,5,0,0,0,20,0,0,0,0,0
한국가스공사,036460,45.0,0,20,0,0,0,0,5,10,0,0,0,10,0
CJ제일제당,097950,45.0,0,20,20,0,0,0,5,0,0,0,0,0,0
LG유플러스,032640,45.0,10,20,0,0,0,0,5,10,0,0,0,0,0
삼성화재,000810,45.0,0,20,0,0,0,10,5,10,0,0,0,0,0
미래에셋증권,006800,40.0,0,10,10,0,0,0,0,0,0,15,5,0,0
두산에너빌리티,034020,40.0,0,20,0,5,0,0,0,0,0,5,0,10,0
삼성바이오로직스,207940,40.0,0,30,0,0,0,0,0,0,0,10,0,0,0
한미반도체,042700,40.0,0,30,0,0,0,0,0,0,0,0,0,10,0
삼성증권,016360,40.0,10,10,0,0,0,20,0,0,0,0,0,0,0
OCI홀딩스,010060,35.0,10,20,0,0,0,0,5,0,0,0,0,0,0
S-Oil,010950,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
코웨이,021240,35.0,0,10,10,0,0,0,5,10,0,0,0,0,0
오리온,271560,35.0,30,0,0,0,0,0,0,0,0,5,0,0,0
한화생명,088350,35.0,10,20,0,5,0,0,0,0,0,0,0,0,0
대한전선,001440,35.0,0,30,0,5,0,0,0,0,0,0,0,0,0
세아제강지주,003030,30.0,0,20,0,5,0,0,0,0,0,5,0,0,0
KB금융,105560,30.0,20,10,0,0,0,0,0,0,0,0,0,0,0
LG화학,051910,30.0,0,20,0,5,0,0,0,0,0,5,0,0,0
롯데지주,004990,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0
HS효성첨단소재,298050,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
아모레퍼시픽,090430,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
카카오페이,377300,30.0,10,0,0,0,0,0,0,20,0,0,0,0,0
롯데케미칼,011170,30.0,10,20,0,0,0,0,0,0,0,0,0,0,0
DB손해보험,005830,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0
SK바이오사이언스,302440,25.0,10,10,0,0,0,0,0,0,0,0,0,5,0
한화솔루션,009830,25.0,0,10,0,0,0,10,5,0,0,0,0,0,0
하이트진로,000080,25.0,0,0,10,0,0,0,5,10,0,0,0,0,0
지역난방공사,071320,25.0,0,20,0,0,0,0,0,0,0,5,0,0,0
두산,000150,25.0,0,20,0,0,0,0,0,0,0,5,0,0,0
LG디스플레이,034220,25.0,0,20,0,0,0,0,5,0,0,0,0,0,0
NAVER,035420,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
카카오,035720,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0
한샘,009240,20.0,0,10,0,0,0,0,10,0,0,0,0,0,0
카카오뱅크,323410,20.0,10,10,0,0,0,0,0,0,0,0,0,0,0
하나금융지주,086790,20.0,20,0,0,0,0,0,0,0,0,0,0,0,0
신한지주,055550,15.0,10,0,0,0,0,0,0,0,0,5,0,0,0
태광산업,003240,15.0,0,10,0,5,0,0,0,0,0,0,0,0,0
후성,093370,10.0,0,10,0,0,0,0,0,0,0,0,0,0,0
삼성에피스홀딩스,0126Z0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
에스디바이오센서,137310,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
